0.056852	0.045791	0.072484	-0.004779	0.079882	-0.023517	-0.020674	0.125861	-0.063505	0.014344	0.031521	0.052785	-0.014014	0.074839	0.009014	-0.021662	0.022580	-0.016383	0.086677	0.096732	0.080792	0.115224	0.030945	-0.066977	0.102601	0.009188	-0.032557	-0.043821	0.016554	0.028478	0.131128	0.053019	0.076319	0.032133	0.002756	0.053341	-0.023703	-0.003434	0.100993	-0.090558	0.004104	0.078498	-0.098639	0.027147	-0.057321	-0.086557	-0.063661	0.008384	0.040154	-0.006083	
-0.015998	0.017050	0.067630	-0.060722	0.034513	-0.068453	-0.042717	0.127568	-0.095674	0.087248	0.038725	0.099465	0.001385	-0.060737	0.009995	-0.009729	0.037727	-0.010217	0.046394	0.132312	0.046269	0.149958	0.028777	-0.138800	0.163473	0.084391	-0.029668	-0.080442	-0.073258	-0.123717	-0.023183	0.090987	-0.077206	0.083650	-0.012091	0.132843	0.030755	0.093110	0.138967	-0.056990	-0.104384	0.145948	-0.075924	-0.000741	-0.055200	-0.097878	-0.046735	-0.061249	-0.004468	-0.023263	
-0.071409	0.053914	0.016184	0.018012	0.017301	0.065392	0.063401	-0.032278	0.053394	-0.047053	-0.019869	0.039553	0.019978	-0.029862	0.071276	0.029283	-0.029239	0.010724	-0.071228	0.038016	0.048161	0.018478	-0.023349	0.041278	-0.017094	-0.085818	0.038166	0.049656	0.017993	-0.053363	0.013180	0.033053	0.073944	-0.033552	-0.057341	0.067732	0.059023	-0.009847	-0.041867	-0.069938	0.007507	-0.008691	-0.085997	0.039472	0.072830	0.010663	-0.007095	-0.024173	-0.020936	0.047550	
0.081108	0.031269	0.099797	-0.048413	-0.047319	0.065652	-0.117027	-0.008439	-0.067732	-0.011931	-0.036566	0.122606	0.046686	-0.051008	-0.026282	-0.162203	0.072527	-0.053490	0.009620	0.038864	0.067557	-0.007839	0.167018	-0.066322	0.025002	0.064404	0.043372	-0.021007	0.035123	-0.006967	0.150299	-0.114492	0.074595	-0.066583	-0.086581	0.008331	-0.165463	0.061340	0.173167	0.182898	-0.030384	0.014164	-0.024046	0.018421	-0.133091	-0.068999	-0.053331	0.073214	-0.208360	0.018241	
0.019811	0.050202	0.014386	0.172132	0.087407	0.164302	0.011633	0.069407	-0.080245	-0.108747	-0.182451	0.159972	-0.034596	-0.125866	-0.071200	-0.111411	0.030634	0.111707	-0.030476	-0.080866	-0.046330	0.088202	0.120208	-0.031826	0.017408	0.053587	0.057900	-0.000553	-0.098080	-0.026993	-0.083636	0.131418	-0.118667	-0.121322	0.081930	0.146786	0.088957	-0.091099	0.131053	0.043477	0.087381	0.035335	-0.167180	-0.055346	0.081446	0.022236	-0.078262	0.082703	-0.038327	-0.097072	
-0.007873	-0.024025	0.052939	-0.009363	0.042551	0.030421	0.025143	0.060421	0.050649	0.036909	0.045955	-0.020840	-0.028296	0.054757	0.009833	-0.012133	-0.001850	-0.015390	-0.010207	-0.005229	0.020563	0.022915	-0.025009	0.018544	-0.021429	0.055980	0.024890	-0.004919	0.016493	0.012325	-0.024347	0.002368	0.071740	0.054726	0.035879	-0.048030	0.020422	0.045718	0.014716	0.031626	-0.035510	0.050622	-0.018334	0.019634	-0.034738	0.037873	-0.009296	0.045946	0.039163	0.063746	
-0.017758	-0.071784	0.142069	0.038767	0.020024	0.184103	-0.001408	-0.095934	-0.069737	0.088916	0.009586	-0.096751	0.015577	0.105394	-0.006288	-0.012657	0.008300	-0.008159	0.092636	0.011796	-0.110145	-0.062733	0.011925	-0.112112	-0.091668	0.042083	-0.076654	0.010637	-0.012068	-0.023133	-0.098008	-0.002917	-0.021308	0.077461	0.063558	-0.046699	0.049879	0.052986	0.080999	0.028135	-0.030426	-0.003324	0.053591	0.023189	-0.154754	-0.045613	0.021342	-0.061724	0.099929	0.040034	
-0.032505	0.120444	-0.125197	-0.140738	-0.147995	-0.119641	0.100914	-0.151178	0.121074	0.107888	-0.020771	0.232000	-0.021640	-0.038556	0.189366	0.280959	-0.113595	-0.201585	0.016215	-0.046787	0.171576	-0.046231	0.005578	0.029275	0.008214	-0.133308	-0.012377	-0.168352	-0.171475	-0.170726	0.166835	-0.214723	0.082666	-0.025658	-0.173310	0.272868	0.159508	-0.112419	0.151645	0.078725	-0.092674	-0.150266	0.039940	-0.060781	-0.128726	0.206935	0.146025	-0.044440	-0.220203	0.217309	
-0.116385	0.084380	0.092083	-0.219790	-0.443501	0.017692	-0.135489	0.185150	0.234962	-0.006917	0.001971	-0.090723	0.087095	-0.409263	0.338575	0.047898	0.085553	-0.268863	-0.197641	-0.246090	0.119404	-0.186611	-0.162355	-0.022868	0.016348	0.091082	0.047058	0.285801	0.214735	0.184947	-0.249342	0.047862	-0.358582	0.129740	0.277132	-0.191778	-0.286951	0.354053	0.068775	-0.118565	-0.191304	-0.029405	0.326086	0.231652	0.038266	0.103133	-0.275556	0.163371	-0.129833	-0.149310	
-0.054316	-0.023132	-0.096788	0.055123	-0.057864	-0.084232	0.011769	0.007731	-0.101068	0.070356	-0.056633	-0.000077	-0.059947	0.055364	-0.052536	-0.035563	0.011097	0.007770	0.034837	0.025939	-0.034316	0.084994	0.099957	0.002756	0.003327	-0.029148	0.086323	-0.040368	0.013959	0.012087	0.038774	0.014734	-0.062668	-0.060417	-0.036768	0.020790	0.045544	0.049937	-0.005597	-0.009953	-0.014043	0.046771	0.137381	0.061009	0.030905	-0.007198	-0.096738	-0.097420	-0.061719	0.045795	
-0.031842	-0.012138	0.036064	-0.002661	0.031632	-0.064486	0.046194	0.027440	-0.065710	-0.008213	-0.031410	0.040933	0.114751	0.091638	0.053429	0.046328	-0.137783	0.043493	0.093388	0.027007	-0.101927	-0.087134	0.064746	-0.028399	0.027494	0.036158	-0.031414	-0.085160	0.039581	-0.002665	-0.098828	0.003093	0.032219	-0.070045	-0.132422	0.013378	0.081899	-0.040973	0.019114	0.032726	-0.093266	-0.001552	0.004440	0.006873	-0.003806	-0.133003	0.062311	-0.053981	0.078381	0.114463	
0.125227	0.040494	0.120222	0.080464	0.081099	0.008351	-0.135846	0.004596	-0.005501	-0.021192	-0.029483	0.088652	0.082603	-0.196931	0.040191	-0.048497	0.075495	0.053139	-0.000855	0.030806	0.010201	-0.105480	0.188773	0.089280	0.037077	0.107568	-0.186120	-0.052055	0.136257	0.107712	0.012584	0.010745	-0.027778	-0.074909	-0.032727	0.021665	0.082735	0.049972	0.119276	0.025045	-0.109379	0.039577	-0.030799	-0.054409	-0.088113	-0.040196	-0.018703	0.018982	0.030573	-0.190550	
-0.018406	0.002102	-0.035858	-0.003877	0.004399	0.014008	-0.018344	-0.014318	0.016439	0.014042	-0.015735	0.003346	-0.005130	-0.021249	0.000712	-0.037467	0.030988	-0.004544	-0.011245	0.007327	0.013564	0.018909	0.003803	0.006208	0.018130	0.002631	-0.000966	-0.014309	0.028243	0.002798	0.005852	-0.015282	0.044484	-0.024183	-0.029680	0.008055	0.025412	-0.029153	0.017465	-0.011825	0.042429	0.010972	0.003166	-0.004911	-0.004124	-0.002712	-0.039542	0.006137	0.050229	-0.009642	
0.285564	0.182740	0.186812	-0.083052	-0.056424	0.188859	-0.035486	0.119481	-0.027277	-0.070866	-0.363739	0.067535	0.133822	-0.138829	0.000824	-0.009421	0.311792	0.092818	-0.173690	0.067774	0.192566	0.100348	-0.043178	-0.096863	0.006646	0.124564	-0.023059	0.235289	0.080178	0.042550	0.202859	0.135243	0.185414	-0.300615	-0.172577	0.246978	0.019230	-0.173070	-0.023069	-0.065994	0.070034	0.096484	-0.160873	-0.075004	0.061911	-0.109310	0.119889	0.686689	-0.138363	0.038794	
-0.001697	-0.098397	0.037160	0.021535	0.088428	-0.136965	0.184607	0.079626	0.000899	-0.004362	0.018270	0.049571	-0.013262	-0.131886	-0.034676	-0.053538	0.151018	0.026746	0.046223	-0.137871	0.037204	-0.008712	-0.002450	0.151643	0.013698	-0.006766	0.008835	0.139668	-0.056262	-0.044849	-0.160780	-0.010417	-0.069492	0.128616	0.146496	-0.037517	0.100598	0.148072	0.016145	-0.161730	-0.090278	-0.004772	0.164455	0.059152	-0.058043	0.185740	-0.128425	-0.004793	-0.034642	0.110076	
0.016687	0.030969	0.123069	0.087419	0.004787	0.007883	0.025740	-0.004443	-0.093065	0.006513	-0.063523	0.074267	-0.033818	-0.087305	-0.043368	-0.094167	0.007808	-0.016817	-0.192601	-0.012468	0.083244	0.030704	-0.033944	-0.077777	0.114055	0.054243	0.049496	0.015464	0.031521	0.090370	0.129324	0.034026	0.059530	-0.006186	-0.101082	0.009209	-0.050580	-0.091347	0.026034	0.026910	-0.024336	0.115243	-0.046359	0.016657	0.006254	-0.110550	-0.003163	0.023614	-0.086952	-0.021691	
0.119667	0.041087	-0.014050	0.062173	0.018316	-0.033478	-0.000663	0.236236	-0.019041	-0.080141	-0.013723	0.019200	0.137091	-0.139947	-0.190446	-0.075128	0.214766	0.209929	0.111661	-0.020417	0.059345	0.004561	-0.185495	-0.231264	-0.079846	-0.146854	0.184957	-0.008315	-0.162989	-0.307672	-0.043375	-0.083504	0.138136	0.136016	-0.006790	0.093826	-0.108557	0.117633	0.253351	0.083428	-0.019803	-0.003813	-0.176340	-0.025795	-0.070550	0.005888	-0.256274	0.285869	-0.130151	0.138132	
-0.048028	-0.042507	-0.048098	0.093666	0.011316	-0.016345	-0.049670	-0.090898	-0.105432	0.082787	-0.071662	0.034668	0.008594	0.067814	-0.071895	-0.085119	-0.007320	0.081426	0.055186	0.029382	-0.055788	0.065084	0.049195	0.033399	-0.072285	-0.034271	0.074704	0.023092	0.068688	0.001713	0.022645	0.059410	-0.082839	-0.025732	-0.022897	0.010867	0.083638	0.060638	-0.017990	0.008406	0.017611	0.073503	0.077819	0.037193	0.027078	-0.014905	-0.010479	0.002300	-0.013218	0.046992	
-0.102603	0.182855	-0.317015	-0.321506	-0.384495	0.082135	-0.191445	0.136397	0.350971	0.396850	-0.325631	-0.009761	-0.010296	-0.599873	0.344419	-0.105950	0.406779	-0.286865	0.001909	-0.172412	0.191165	-0.321961	-0.170553	0.126439	0.405594	0.002252	0.050640	0.039579	0.343434	0.294960	-0.303512	0.190571	-0.097988	-0.025796	0.132491	-0.001862	-0.159886	-0.016172	-0.016739	-0.403039	-0.134722	0.019786	0.111817	0.140447	0.031992	0.069639	-0.387123	0.197063	0.148635	-0.119354	
-0.010892	0.147842	0.127512	-0.061679	-0.117231	0.046070	0.203400	0.210349	0.085951	0.242908	-0.257705	0.073296	0.074393	-0.371627	0.102956	0.030493	0.288073	-0.136829	-0.131281	-0.232299	-0.007228	-0.310605	0.087724	0.114993	0.224049	-0.035994	0.210888	0.049749	0.229888	0.128333	-0.204117	-0.038256	-0.229120	0.155864	0.194545	-0.091063	-0.025065	0.105086	-0.078389	-0.084345	-0.175235	-0.015889	0.144023	0.206877	0.046060	0.241004	-0.116078	0.188906	0.046892	0.065664	
-0.054999	-0.127570	-0.123755	0.128185	0.076972	-0.085301	0.026730	0.000200	0.021907	0.038844	0.036664	0.106131	-0.135315	-0.000606	0.030033	0.119646	0.050098	0.041805	0.072532	0.103536	0.035335	-0.021498	-0.109151	0.136104	-0.065670	0.101494	-0.017466	-0.070320	-0.004699	-0.148360	-0.003584	0.163570	-0.093809	-0.024017	-0.085671	-0.054560	0.092360	0.056268	-0.061632	0.066785	-0.114866	0.055904	-0.115535	0.084249	-0.123637	-0.041608	-0.072437	-0.081873	0.067353	-0.102407	
0.007969	0.067151	0.036718	0.056881	0.013767	-0.010939	-0.060858	-0.013746	-0.058297	-0.083168	0.042393	0.018669	0.126334	0.010096	-0.078463	0.053023	-0.031639	0.056026	0.016564	0.000831	-0.077735	-0.110156	0.037117	-0.058414	-0.028425	0.137624	0.026097	0.129792	0.027968	-0.040958	-0.027657	-0.018674	0.007845	-0.038192	0.026001	0.018235	-0.014247	0.019717	0.047065	0.013009	-0.138677	0.047059	-0.036707	-0.060385	-0.115873	-0.034198	0.051825	-0.007839	-0.035199	0.010025	
0.207850	0.125757	-0.030341	0.204720	-0.025052	-0.078025	-0.065968	-0.041903	0.098888	-0.209045	0.265320	-0.092390	-0.052963	-0.186467	-0.046118	0.014919	-0.134805	0.024803	-0.055880	0.031492	0.263420	0.172236	0.133949	-0.023694	0.032375	0.023145	0.084885	-0.187445	0.181786	0.053848	-0.176317	-0.282345	-0.039327	0.152900	0.223294	0.081343	0.035553	-0.112243	0.071797	-0.185664	0.003293	-0.182103	-0.165736	-0.279708	-0.050740	-0.142514	0.159632	0.231244	-0.120017	0.181987	
-0.093401	-0.060740	-0.038030	-0.290512	-0.280939	0.129402	0.073571	0.013317	-0.219076	0.221238	-0.208737	-0.035634	-0.055313	-0.154273	0.011173	-0.014278	0.141794	0.066751	-0.027861	0.052177	-0.043412	-0.143692	-0.042354	-0.046087	0.083189	0.107853	0.183620	0.165575	0.250303	0.005651	-0.220615	-0.066375	-0.158320	0.004129	0.124936	-0.055713	-0.092989	0.182896	-0.224168	0.013043	-0.264170	-0.099843	0.063501	-0.128120	-0.207087	-0.033952	-0.111714	-0.049833	0.107633	-0.017793	
-0.014295	-0.008160	-0.027928	-0.002749	0.000745	-0.023871	0.040013	-0.009568	0.034113	-0.023319	0.018943	0.020082	-0.012561	-0.048190	-0.000162	0.031638	0.002913	-0.020963	-0.034160	-0.027715	-0.045155	0.039452	-0.032606	-0.029398	-0.016153	0.005300	-0.034204	0.020221	-0.048894	0.054626	0.042588	-0.040199	-0.008513	0.014855	-0.014282	0.034510	-0.002268	-0.012511	0.016605	-0.014492	-0.007611	0.040375	0.004587	-0.008537	0.044313	0.014436	0.016528	-0.003390	0.023092	-0.032615	
-0.010245	0.045677	0.032701	0.041133	0.055732	0.000787	-0.109425	0.171343	-0.117173	0.077554	-0.004168	0.068237	0.100841	-0.030711	0.031341	-0.135233	0.108801	-0.015157	0.077261	0.131973	0.010465	0.187099	0.037538	-0.129860	0.087729	0.085045	-0.033437	-0.089301	-0.026940	-0.046048	0.070930	0.103454	0.041581	0.083904	-0.055690	0.171941	0.015391	0.048273	0.144558	0.035195	-0.085654	0.147072	-0.028605	-0.020344	-0.057883	-0.069185	-0.029035	-0.005193	0.002884	0.016145	
0.026137	-0.060383	0.016447	-0.029912	-0.008409	0.018027	0.077110	0.055590	-0.185805	-0.079459	-0.015589	0.058057	0.116564	-0.010390	0.009453	-0.002236	-0.008599	-0.044831	0.100641	0.022761	-0.004571	0.024740	0.043420	-0.055961	-0.022104	0.057250	0.119403	-0.053527	-0.001860	-0.008394	-0.046634	0.101986	-0.119946	0.003651	-0.017205	0.113032	0.102633	0.040570	-0.032718	-0.071184	0.130850	-0.041903	-0.141817	-0.118235	-0.051825	0.000326	-0.074686	0.067306	-0.058529	-0.007060	
0.281298	0.070853	0.174578	0.196008	-0.006664	0.146764	-0.070714	0.263454	0.031060	-0.112180	-0.241842	0.035014	-0.013333	0.081515	0.037115	-0.067398	-0.147015	-0.045277	-0.121488	0.099728	0.133155	0.012980	-0.224853	-0.059609	-0.077045	0.105514	-0.042953	0.151519	0.146459	0.149424	-0.001237	0.091831	0.235017	0.021626	-0.053457	0.065492	-0.068550	0.028815	0.041343	0.096078	-0.118069	0.160915	-0.243739	-0.273460	-0.040562	-0.037661	-0.013566	0.509798	-0.021447	-0.036950	
0.084982	-0.036942	0.169721	0.055299	0.049477	-0.099565	-0.060555	0.009117	0.123300	0.123640	0.066246	-0.100656	-0.056463	-0.055651	0.085951	-0.027455	-0.101309	-0.075878	-0.129892	-0.125329	-0.040703	-0.047447	0.155780	-0.043850	0.049961	0.063720	-0.036359	0.077359	-0.133081	0.072111	0.148781	-0.050133	0.129540	-0.165829	-0.002130	-0.051500	-0.015681	-0.048786	-0.000868	-0.177776	0.061778	-0.096446	-0.090525	0.146177	0.121140	-0.014397	-0.103653	0.072536	0.080045	0.025300	
0.200059	0.002640	0.197296	0.091572	0.055837	-0.043635	-0.067735	0.158592	-0.126905	0.052082	-0.249728	0.085815	0.167914	-0.031760	-0.012391	-0.118242	0.125627	-0.088275	-0.045184	0.087000	0.134369	-0.042221	0.082838	-0.020655	0.065136	0.170915	-0.117759	0.009703	-0.024228	0.100524	0.042264	-0.076733	0.072998	-0.020229	-0.260075	0.094756	0.079464	-0.037159	0.119266	0.060749	-0.084876	0.044174	0.023283	-0.116643	-0.154768	-0.202385	-0.063235	0.069489	-0.032489	0.099930	
-0.059375	0.122388	0.018531	0.051012	-0.084596	-0.129421	0.009711	0.038883	-0.015356	0.071600	0.042597	-0.031899	0.032348	0.105823	-0.024051	-0.002294	0.003026	-0.030343	0.095217	0.095507	0.058043	0.038706	0.038572	-0.110109	0.122869	0.051619	-0.023208	-0.013900	0.055944	0.031649	0.063985	0.103530	-0.041347	0.045195	-0.057028	0.061828	0.038867	-0.014963	0.086539	0.021269	0.017032	0.126949	-0.092213	0.003428	-0.076054	0.052057	-0.109087	-0.047573	-0.022568	-0.051977	
0.004499	-0.093490	-0.048462	-0.217923	0.043434	-0.188498	-0.000962	0.028172	-0.006098	0.105927	-0.220270	0.059963	0.157855	-0.076869	0.068503	-0.122270	-0.129430	0.040578	-0.034812	0.099327	0.138596	-0.266629	0.096098	0.024508	-0.081500	0.092492	0.083501	0.065169	-0.232536	-0.199424	-0.095643	0.076314	-0.239244	0.257959	-0.114187	-0.209490	-0.143107	-0.201543	-0.135349	0.124132	-0.130459	0.098899	0.162170	-0.019188	0.046166	0.103342	-0.097559	0.060906	-0.148214	-0.116084	
-0.068707	-0.135237	0.087701	-0.298370	-0.217220	0.051561	0.144107	0.046095	-0.275408	0.230442	-0.246356	-0.036822	-0.039005	-0.041608	0.030877	0.041744	-0.078196	0.051432	-0.057038	-0.023974	0.071273	-0.240728	0.007027	0.007604	0.228173	0.035147	0.175094	0.121977	0.228717	0.005287	-0.215107	-0.083422	-0.081143	0.032891	0.018754	-0.015039	-0.121749	0.035746	-0.245824	0.045346	-0.070587	-0.141331	0.081232	-0.095373	-0.189888	-0.081609	0.046446	-0.098223	-0.070843	-0.081627	
-0.259333	0.119731	-0.006994	-0.345717	-0.136700	0.134846	-0.062054	0.224540	0.294426	0.099149	0.094188	-0.020681	0.176270	-0.313571	0.293285	0.206259	0.345453	-0.199204	0.053134	-0.297457	0.172555	-0.158281	-0.074077	0.198987	0.178925	0.138779	0.028848	0.144725	0.196325	0.199944	-0.237055	-0.287876	-0.079379	0.149187	0.222684	-0.077971	-0.051151	0.110934	0.215577	-0.243678	-0.338641	-0.060467	0.180916	0.418832	-0.017936	0.351038	-0.200207	0.291210	0.050190	0.172225	
0.194309	0.040252	0.237997	-0.003569	0.069201	0.039354	-0.065308	0.084818	0.107451	-0.074785	-0.123294	0.170779	-0.019682	-0.116064	-0.088336	-0.238409	0.129178	-0.231753	0.140627	0.159450	-0.018974	0.078298	-0.071221	-0.108529	0.174291	0.208460	0.026074	-0.071662	-0.205531	-0.012647	0.079127	-0.047707	-0.123168	-0.057941	0.139901	-0.027581	0.007844	0.092110	-0.052974	-0.104604	0.033504	0.065019	-0.127324	-0.024834	-0.050595	0.073769	-0.052127	0.257696	-0.228419	-0.195211	
-0.191201	0.180138	-0.100276	-0.255633	-0.084840	0.101453	-0.152918	0.296348	0.093479	0.115711	-0.118924	-0.134230	0.155563	-0.318289	0.402264	0.136057	0.204418	-0.428317	-0.205289	-0.121265	-0.096541	-0.157202	-0.014747	-0.071519	0.180797	0.017785	0.002518	0.184501	0.336111	0.340887	-0.246644	0.296253	-0.215942	0.178630	0.285091	-0.171576	-0.213011	0.228506	-0.100955	-0.125468	-0.259666	-0.084658	0.299737	0.094754	0.133592	0.168534	-0.170533	0.094354	0.122816	0.015147	
-0.018411	0.028298	-0.003656	0.024882	0.038714	-0.047257	-0.101228	0.044318	0.002266	-0.023485	-0.001918	-0.007060	-0.022421	-0.010011	0.064550	-0.031879	-0.012025	0.007586	0.043760	0.046111	-0.043510	0.067436	0.030050	-0.005927	0.040455	0.027259	-0.014931	0.052072	0.002676	0.009158	0.030883	-0.022686	-0.040848	-0.055654	-0.074563	0.098484	0.066672	-0.019646	0.037968	0.014464	0.054181	0.078615	-0.024609	-0.031074	-0.031107	0.033553	-0.015189	0.020326	0.046564	0.022058	
0.063234	0.040565	-0.089570	0.008896	0.077316	-0.053778	-0.045180	-0.103276	0.190429	-0.033042	-0.042486	-0.046658	-0.035404	0.052043	-0.052583	0.079102	-0.080450	-0.072205	-0.117655	-0.013920	0.129104	-0.024247	-0.044152	-0.177177	0.119449	0.075058	0.065044	-0.218144	-0.071829	0.065171	-0.061451	0.027625	0.008078	-0.002390	0.054220	-0.002856	-0.016096	-0.088971	0.133123	0.052320	-0.032072	0.014400	-0.018928	-0.055322	0.183934	-0.009665	0.039503	0.004126	-0.070829	0.035147	
0.049072	-0.075943	0.182605	-0.066262	0.023687	0.126294	-0.011104	0.029989	-0.098199	-0.112226	-0.091818	0.000374	-0.011101	0.047280	0.015632	-0.014542	-0.017002	0.108963	-0.007178	0.101560	0.026458	0.121110	-0.102013	0.080621	-0.057402	-0.077449	-0.021722	-0.042365	0.032211	0.055485	0.069435	0.171844	-0.067739	-0.069919	0.065106	0.008343	-0.092468	0.051414	0.101196	-0.004573	0.115987	-0.080482	0.003421	-0.114164	0.062923	-0.011664	-0.050290	-0.091599	0.015228	0.054040	
0.111160	0.097008	-0.085161	-0.036147	0.023779	0.046946	-0.010863	0.062166	0.080615	-0.061852	-0.007370	0.090548	-0.060528	0.019207	-0.072896	0.019339	-0.086770	0.073336	0.080616	0.064554	0.035594	-0.007478	-0.005938	-0.122474	0.036559	-0.003809	-0.011618	0.085556	0.031840	-0.061723	0.010028	0.043089	0.018996	0.012284	0.095020	0.024486	-0.021208	0.042000	0.182581	0.088884	-0.017344	0.085604	-0.055712	-0.083677	-0.115262	-0.002166	-0.040580	-0.038034	-0.074405	0.018484	
